Product,RowId,Unit,PackageType,ContentQty,X,Y,Z,Weight
730331,952565,0,1,1,10.8,7.2,12,0.318
730331,953238,1,1,5,12.9,12.3,36.6,1.638
730332,952566,0,1,1,7.2,10.8,11.9,0.324
730332,953281,1,1,5,13,12.2,36.9,1.662
730333,952567,0,1,1,11.2,8,12.4,0.478
730333,953270,1,1,5,13.2,12.3,40.9,2.412
730334,952568,0,1,1,11.3,8.1,12.4,0.474
730334,953274,1,1,5,13.3,12.4,41.2,2.448
730335,952569,0,1,1,11.1,8.1,12.3,0.478
730335,953237,1,1,5,13.3,12.4,41.1,2.444
730336,952570,0,1,1,11.2,8,12.4,0.478
730336,953230,1,1,5,13.1,13.4,41,2.464
730337,952571,0,1,1,10.6,7.2,11.8,0.28
730337,953228,1,1,5,13,12.4,37,1.452
730338,952572,0,1,1,11.9,7.2,10.8,0.276
730338,953229,1,1,5,13,12.4,36.8,1.434
730339,952573,0,1,1,10.9,7.1,12,0.288
730339,953259,1,1,5,13,12.4,36.9,1.448
730340,952574,0,1,1,10.6,7.2,11.9,0.274
730342,952576,0,1,1,10.7,7.2,12,0.312
730342,953244,1,1,5,12.7,12.4,37.1,1.612
730343,952577,0,1,1,11.9,7.2,10.7,0.32
730343,953232,1,1,5,12.8,12.4,36.8,1.634
730348,952582,0,1,1,11.2,8,12.4,0.47
730348,953257,1,1,5,13.3,12.5,40.9,2.384
730349,952583,0,1,1,11.3,8.1,12.3,0.472
730349,953233,1,1,5,13.2,12.5,42.1,2.434
730350,952584,0,1,1,11.2,18.3,12.4,0.47
730350,953268,1,1,5,13.2,12.3,41.1,2.404
730351,952585,0,1,1,8,11.2,12.3,0.468
730351,953234,1,1,5,13.3,12.4,41,2.428
730352,952586,0,1,1,10.4,4.6,11.7,0.098
730352,953278,1,1,5,12.7,12.2,24.4,0.516
730353,952587,0,1,1,10.4,4.6,11.7,0.098
730353,953261,1,1,5,12.7,12.2,24.5,0.506
730354,952588,0,1,1,11,8,12.3,0.478
730354,953255,1,1,5,13.3,12.3,40.9,2.454
730355,952589,0,1,1,11.1,8.1,12.4,0.474
730355,953256,1,1,5,13.2,12.3,40.8,2.426
730356,952590,0,1,1,11.3,8.1,12.4,0.476
730356,953243,1,1,5,13.4,12.7,41,2.438
730357,952591,0,1,1,10.6,4.6,11.7,0.102
730357,953266,1,1,5,13.2,12.8,24.5,0.528
730358,952592,0,1,1,10.4,4.6,11.7,0.104
730358,953242,1,1,5,13.1,12.6,24.4,0.53
730360,952594,0,1,1,13.5,12.8,18.5,0.622
730360,954363,1,1,10,66.3,17,38.5,7.084
730361,952595,0,1,1,17.9,16.7,23,0.988
730362,952596,0,2,1,59,43,15,7.5
730367,952601,0,1,1,34.3,8.6,27.6,1.326
730368,952602,0,1,1,33.6,22.1,8.5,1.29
730369,952603,0,1,1,18.8,8.4,36.9,0.958
730370,952604,0,1,1,24.5,27.4,43.8,1.276
730371,952605,0,1,1,13.2,1.5,16.2,0.136
730372,952606,0,1,1,52,53,30,9
730376,952610,0,1,1,10.1,7.7,19.8,0.202
730378,952612,0,1,1,22.4,7.2,37.6,1.134
730378,953222,1,1,8,58.6,25.5,39.4,10.098
730380,952614,0,1,1,7.1,34.3,40.4,2.244
730381,952615,0,1,1,7,34.3,40.5,2.238
730383,952618,0,1,1,34.4,6.4,40.6,2.662
730385,952620,0,2,1,120,46,21,16.7
730386,952621,0,1,1,12.6,32.4,47.9,3.68
730390,952628,0,1,1,9.3,33.6,49.1,2.906
730391,952629,0,1,1,9,33.7,48.9,2.822
730392,952640,0,1,1,11,2.8,15.5,0.068
730393,952641,0,1,1,11,2.8,15.5,0.066
730396,952644,0,2,1,62,16,42,8.3
730401,952649,0,1,1,13.3,1.3,18.5,0.052
730402,952650,0,1,1,13.2,1.6,18.6,0.054
730403,952651,0,1,1,13.2,1.4,18.4,0.052
730405,952653,0,1,1,13.2,1.5,18.5,0.052
730406,952654,0,1,1,13.1,1.5,18.4,0.052
730409,952658,0,1,1,22.9,30.3,32.4,5.46
730410,952659,0,1,1,23,30.3,32,6.364
730413,952664,0,1,1,30.4,6.2,29,1.458
730415,952666,0,1,1,7.1,3.1,16.2,0.058
730416,952667,0,1,1,7.1,3.1,16.2,0.078
730417,952668,0,1,1,7.1,3.1,16.2,0.08
730420,952672,0,1,1,9.1,4.4,14.2,0.116
730420,958689,1,1,20,23.2,15.3,38.5,2.75
730421,952673,0,1,1,9,4.4,13.5,0.118
730421,957276,1,1,20,23.3,15.5,38.2,2.756
730425,952677,0,1,1,13.7,1.6,17.3,0.09
730428,952680,0,1,1,10.1,2.1,19.6,0.096
730430,952682,0,1,1,13.7,1.7,19.2,0.084
730431,952683,0,1,1,14.9,4.1,18.4,0.38
730431,962693,1,1,10,20.5,16.1,39.8,3.566
730436,952688,0,1,1,10.2,2.2,19.7,0.048
730438,952690,0,1,1,10.2,2.2,19.7,0.05
730439,952691,0,1,1,10.2,2.2,19.8,0.05
730442,952695,0,1,1,10.3,1.4,20,0.058
730443,952696,0,1,1,10.2,1.3,19.8,0.046
730444,952697,0,1,1,10.2,1.3,19.7,0.046
730445,952698,0,1,1,10.2,1.5,19.9,0.044
730447,952700,0,1,1,10.3,1.6,20,0.044
730448,952701,0,1,1,10.3,1.3,19.8,0.042
730449,952702,0,1,1,11.2,12.1,22.2,0.898
730450,952703,0,1,1,11.4,9.9,24.4,0.796
730454,952707,0,1,1,29.4,8.1,43.7,2.118
730456,952709,0,1,1,6.6,29.6,48.6,2.572
730459,952712,0,2,1,65.8,63.7,24.2,12.662
730460,952713,0,1,1,12.4,28.8,47.9,3.612
730461,952714,0,1,1,16.1,19.2,18.5,1.692
730465,952719,0,1,1,15.1,3.4,16.7,0.388
730471,952725,0,1,1,16.4,1.8,14.4,0.13
730472,952726,0,1,1,15,1.9,20.1,0.184
730480,952734,0,1,1,53.3,27.9,47.2,2.196
730492,952746,0,1,1,53.8,14.6,41.9,1.054
730501,952767,0,1,1,27.5,30.2,47.8,15.188
730502,952768,0,1,1,8.9,25.4,40.6,1.99
730525,952792,0,2,1,100,59,26,29.2
730526,952793,0,1,1,50.2,35.7,40.1,8.084
730527,952794,0,1,1,21.7,7.4,30.3,1.722
730528,952795,0,1,1,9.6,8.8,19.4,0.188
730529,952796,0,1,1,8.7,32,50.2,2.792
730530,952797,0,1,1,9.2,2.9,17.8,0.11
730530,953089,1,1,100,75.1,21.8,38.1,11.748
730531,952798,0,1,1,9,32.1,50.1,2.78
730532,952799,0,1,1,48.6,13.4,40.2,0.888
730533,952800,0,1,1,8.7,29,46.3,2.448
730534,952801,0,1,1,8.7,29.1,46.4,2.432
730535,952802,0,1,1,50.2,35.5,40.2,7.86
730537,952804,0,1,1,59.5,9.7,39.4,5.666
730544,952818,0,1,1,14.3,5.4,32.9,0.848
730545,952819,0,1,1,15.9,2.3,18.2,0.166
730546,952820,0,1,1,15.9,2.3,18.1,0.162
730547,952821,0,1,1,14.3,5.3,32.9,0.838
730551,952825,0,1,1,10.8,7.2,11.9,0.308
730551,953283,1,1,5,12.8,12.4,36.7,1.62
730552,952826,0,1,1,10.6,7.1,11.9,0.32
730552,953249,1,1,5,13.4,12.3,36.8,1.648
730553,952827,0,1,1,10.4,4.7,11.6,0.088
730555,952829,0,1,1,11.4,8.1,12.4,0.468
730555,953264,1,1,5,13.3,12.6,41.3,2.418
730556,952830,0,1,1,11.2,8,12.4,0.478
730556,953265,1,1,5,13.4,12.5,41.3,2.424
730557,952831,0,1,1,10.5,4.6,11.7,0.098
730557,953272,1,1,5,12.8,12.5,24.3,0.51
730558,952832,0,1,1,10.5,4.7,11.7,0.098
730558,953271,1,1,5,12.8,12.3,24.3,0.508
730559,952833,0,1,1,12.3,8,11.2,0.48
730559,953279,1,1,5,13.3,15.7,41.7,2.476
730560,952834,0,1,1,11,8.1,12.3,0.48
730560,953275,1,1,5,13.2,12.1,41.2,2.478
730561,952835,0,1,1,10.4,4.6,11.7,0.1
730561,953262,1,1,5,12.7,12.7,24.2,0.526
730562,952836,0,1,1,11.7,4.7,10.5,0.104
730562,953263,1,1,5,12.7,12.3,24.2,0.53
730569,952843,0,1,1,12.7,14.1,14.6,0.714
730569,953245,1,1,5,64.7,15.3,15.8,3.724
730570,952844,0,1,1,12.7,13.9,14.8,0.722
730570,953248,1,1,5,64.3,15.2,15.9,3.712
730571,952845,0,1,1,13.9,16.7,13.3,0.454
730571,953247,1,1,5,67.8,18.8,16.2,2.502
730572,952846,0,1,1,10.5,4.6,11.8,0.098
730572,953235,1,1,5,13.1,12.6,24.2,0.504
730573,952847,0,1,1,13.5,16.7,14,0.436
730574,952848,0,1,1,12.9,13.9,14.8,0.704
730574,953231,1,1,5,64.3,15.1,15.8,3.718
730575,952849,0,1,1,14.1,12.8,14.8,0.722
730576,952850,0,1,1,16.5,6.5,15.1,0.404
730576,953277,1,1,5,16.5,18.5,33.7,2.156
730577,952851,0,1,1,11.7,4.6,10.4,0.104
730577,953246,1,1,5,12.5,12.3,24.2,0.534
730578,952852,0,1,1,18.3,7.4,17.7,0.474
730581,952855,0,1,1,7.3,32.2,54.6,4.518
730595,952872,0,1,1,16.6,10.5,17.6,1.11
730597,952874,0,1,1,16.4,10.3,17.6,1.076
730603,952880,0,1,1,13.9,10.5,21,1.304
730603,953755,1,1,5,80.5,12.8,29.2,7.46
730607,952884,0,1,1,13.9,10.6,20.8,1.294
730607,953756,1,1,5,80.6,13,29,7.512
730608,952885,0,1,1,13.8,11.6,20.9,1.404
730608,953745,1,1,5,80.7,13.8,29.6,8.11
730609,952886,0,1,1,17.2,10.8,19.5,1.448
730609,953768,1,1,5,58.9,13.8,39,8.59
730611,952888,0,1,1,15.8,12.4,18.1,1.47
730612,952889,0,1,1,40.6,34,54.7,8.112
730613,952890,0,1,1,37,34.9,54.7,8.234
730615,952892,0,1,1,13.9,10.7,20.5,1.298
730615,953750,1,1,5,80.8,12.9,29.1,7.566
730616,952893,0,1,1,13.9,11.4,20.9,1.402
730616,953273,1,1,5,80.1,13.9,29.2,8.102
730618,952895,0,1,1,20.2,14.9,21.7,1.57
730621,952898,0,2,1,205,65,20,50
730623,952900,0,1,1,6.8,28.4,41.9,2.346
730624,952901,0,1,1,8,24.1,39.4,2.222
730625,952902,0,1,1,8.2,24,39.6,2.234
730626,952903,0,1,1,28.8,8.4,38.1,2.55
730627,952904,0,1,1,23.8,14.4,50.2,3.124
730628,952905,0,1,1,23.7,13.3,50.3,2.248
730629,952906,0,1,1,28.9,6.2,30.2,1.448
730633,952910,0,2,1,69.8,16.2,45,10.344
730634,952911,0,2,1,70.7,16.2,44.9,13.004
730636,952913,0,2,1,69.9,16,44.9,18.29
730638,952915,0,2,1,39.5,33.6,49.3,6.628
730639,952916,0,1,1,34.1,9.5,50.5,3.798
730640,952917,0,1,1,30.1,7.6,48,2.206
730641,952918,0,1,1,33.1,9.5,50.3,3.816
730642,952919,0,1,1,29.9,7.7,48.1,2.21
730643,952920,0,1,1,9.4,30.2,46.7,2.834
730646,952923,0,1,1,9.3,30.3,46.7,2.834
730650,952927,0,1,1,28.7,8.5,38,2.542
730652,952929,0,1,1,31,9,46.7,2.822
730655,952932,0,1,1,7.5,28.5,45.4,1.978
730660,952937,0,1,1,7.8,30.4,45.3,2.31
730661,952938,0,1,1,8.1,29.9,48,2.2
730662,952939,0,1,1,29.6,7.7,48,2.2
730663,952940,0,1,1,9.8,32.5,43.1,3.098
730665,952942,0,1,1,18.5,7.2,24.2,0.822
730666,952943,0,1,1,18.4,7.2,24.4,0.866
730685,952962,0,1,1,8.6,6.4,16.7,0.516
730685,954379,1,1,10,19.6,20.7,35.7,5.674
730686,952963,0,1,1,8.8,6.5,16.7,0.514
730686,953793,1,1,10,19.5,20.7,35.5,5.622
730687,952964,0,1,1,19.5,20.7,35.8,0.56
730688,952965,0,1,1,8.7,6.4,16.7,0.512
730688,953798,1,1,10,19.7,20.7,35.2,5.624
730689,952966,0,1,1,8.7,6.4,16.7,0.516
730689,953794,1,1,10,19.5,20.6,35.5,5.652
730690,952967,0,1,1,6.4,8.8,16.7,0.512
730690,953799,1,1,10,19.8,20.8,35.7,5.636
730691,952968,0,1,1,8.7,6.4,16.7,0.516
730691,953789,1,1,10,19.6,20.8,35.6,5.638
730692,952969,0,1,1,8.7,6.4,16.7,0.514
730692,953788,1,1,10,19.6,20.8,35.6,5.632
730697,952981,0,1,1,6.1,4,29,0.252
730697,953252,1,1,5,29.9,6.2,32.7,1.562
730701,952986,0,1,1,12.7,11.1,21.9,0.442
730702,952987,0,1,1,12.7,10.8,21.9,0.44
730703,952988,0,1,1,11,7.9,17.3,1.716
730704,952989,0,1,1,12.8,10.8,21.9,0.438
730705,952990,0,1,1,15.4,12.2,19.5,0.492
730706,952991,0,1,1,12.6,15.3,19.7,0.502
730707,952992,0,1,1,11.8,16.5,16.9,0.378
730708,952993,0,1,1,16.4,12,16.8,0.376
730710,952995,0,1,1,20.8,7.8,16,1.018
730711,952996,0,1,1,16.3,12.1,16.9,0.376
730713,952998,0,1,1,10.5,22.9,36.5,1.348
730722,953007,0,1,1,16.6,11.7,16.6,0.366
730723,953008,0,1,1,13.1,1.3,9.9,0.018
730724,953009,0,1,1,13.1,1.3,9.9,0.018
730725,953010,0,1,1,13.2,1.3,10,0.018
730726,953011,0,1,1,13.1,1.3,9.9,0.018
730731,953016,0,1,1,12.8,10.7,21.9,0.39
730733,953018,0,1,1,19.2,6.1,34.5,0.192
730734,953019,0,1,1,12.8,10.8,21.9,0.39
730736,953021,0,1,1,10.6,13,21.8,0.392
730742,953027,0,1,1,12.8,15.9,21.9,0.382
730743,953028,0,1,1,13.1,10.7,21.8,0.382
730746,953031,0,1,1,15.4,12.4,19.2,0.484
730747,953032,0,1,1,15.2,12.7,19.3,0.484
730748,953033,0,1,1,15.3,12.5,19.4,0.48
730750,953035,0,1,1,15.2,12.6,19.5,0.474
730751,953036,0,1,1,15.5,12.5,19.6,0.472
730752,953037,0,1,1,15.8,11.4,19.4,0.436
730754,953039,0,2,1,23,37,21,2.8
730755,953040,0,2,1,23,37,21,2.7
730758,953043,0,1,1,57.8,36,21.2,6.13
730769,953060,0,1,1,15.7,2.9,16.3,0.136
730771,953062,0,1,1,6.4,1.5,15.1,0.09
730772,953063,0,1,1,12.3,1.6,15.3,0.174
730773,953064,0,1,1,6.3,1.6,15.1,0.092
730774,953065,0,1,1,12.3,1.5,15.1,0.178
730779,953070,0,1,1,11.3,5.7,25.9,0.53
730780,953071,0,1,1,19.3,5.4,23.3,0.736
730781,953072,0,1,1,21.6,5.5,23.4,0.946
730782,953073,0,1,1,8.8,18.8,37,1.018
730783,953074,0,1,1,7.9,1.8,13.9,0.122
730784,953075,0,1,1,7.2,32.3,54.6,4.516
730785,953076,0,2,1,54,34,58,14.84
730786,953077,0,1,1,8.4,28.9,38,2.492
730787,953078,0,1,1,8.9,28.7,37.9,2.536
730788,953079,0,1,1,8.9,28.9,39,2.528
730789,953080,0,1,1,8.7,28.8,38,2.532
730790,953081,0,1,1,12,29.4,38.1,2.916
730792,953083,0,2,1,73.3,51.3,24.6,12.582
730807,953100,0,1,1,31,6.9,48.5,2.502
730808,953101,0,1,1,9.8,32.5,43.2,3.08
730809,953102,0,1,1,7.1,31.3,45.1,2.188
730811,953104,0,1,1,7.1,30.8,48.4,2.356
730813,953106,0,1,1,7.1,30.7,48.4,2.322
730816,953109,0,1,1,30.9,7.2,48.5,2.094
730820,953113,0,1,1,7.3,30.8,44.8,2.086
730825,953118,0,1,1,7.1,30.8,45.1,2.02
730831,953124,0,1,1,7,35.1,52.1,2.884
730841,953134,0,2,1,81.9,48.1,17.1,8.694
730842,953135,0,1,1,17.9,7.2,29.1,1.744
730842,953782,1,1,5,31,20.9,36.3,9.324
730843,953136,0,1,1,17.9,7.2,29.2,1.744
730843,957543,1,1,5,30.9,21.2,36.3,9.322
730844,953137,0,1,1,17.9,7.2,29,1.724
730844,953783,1,1,5,31.2,20.8,36.4,9.21
730845,953138,0,1,1,17.8,7,28.9,1.728
730845,953781,1,1,5,31,20.7,36.2,9.232
730931,953225,0,1,1,31.1,8.8,39.6,0.692
730933,953227,0,1,1,32.7,9.2,43.2,3.114
730941,953269,0,1,1,7.9,3.3,6.8,0.01
730943,953288,0,2,1,54,34,58,15.08
730944,953289,0,1,1,52.5,4.7,14.2,0.628
730945,953290,0,1,1,18.1,4,10.1,0.08
730946,953291,0,1,1,18.1,4,10.1,0.08
730955,953300,0,1,1,9,2.9,18.4,0.334
730955,954574,1,1,20,19.5,20.6,29.8,6.992
730956,953301,0,1,1,9,2.9,18.4,0.332
730956,954548,1,1,20,19.5,20.6,29.9,6.948
730957,953302,0,1,1,8.9,2.9,18.4,0.332
730957,954573,1,1,20,19.5,20.5,29.9,6.984
730959,953304,0,1,1,8.9,2.9,18.3,0.332
730959,954575,1,1,20,19.4,20.6,30,6.958
730960,953305,0,1,1,8.9,2.9,18.3,0.334
730960,954571,1,1,20,19.3,20.5,29.7,6.928
730963,953308,0,1,1,8.9,2.9,18.3,0.336
730963,954608,1,1,20,19.4,20.6,30,6.986
730964,953309,0,1,1,9,2.9,18.3,0.334
730965,953310,0,1,1,23.5,4.3,29.1,0.65
730966,953311,0,1,1,4.8,2.3,10.2,0.042
730967,953312,0,1,1,8.9,2.9,18.4,0.334
730967,954576,1,1,20,19.4,20.7,29.9,6.966
730968,953313,0,1,1,14.8,3,17.4,0.468
730968,954570,1,1,10,16.4,19.6,31.2,4.956
730969,953314,0,1,1,17.3,3.1,14.9,0.468
730969,954559,1,1,10,16.4,19.7,31.2,4.99
730970,953315,0,1,1,14.8,3,17.4,0.472
730970,954586,1,1,10,16.6,19.5,31.2,4.992
730971,953316,0,1,1,14.8,3.1,17.4,0.47
730972,953317,0,1,1,14.8,3.1,17.4,0.466
730972,954558,1,1,10,16.5,19.6,31,4.988
730973,953318,0,1,1,14.8,3.1,17.4,0.47
730973,954562,1,1,10,16.5,19.7,31.4,4.956
730974,953319,0,1,1,14.8,3.1,17.4,0.468
730974,954552,1,1,10,16.4,19.6,31.2,4.96
730975,953320,0,1,1,14.9,3.1,17.4,0.47
730976,953321,0,1,1,18.5,2.3,27.5,0.768
730976,954549,1,1,10,23.4,20.7,28.8,8.038
730977,953322,0,1,1,18.5,2.3,27.4,0.776
730977,954556,1,1,10,23.4,20.6,28.8,8.068
730978,953323,0,1,1,18.5,2.3,27.5,0.778
730978,954561,1,1,10,24.1,20.6,29,8.072
730979,953324,0,1,1,18.5,2.3,27.3,0.78
730979,954560,1,1,10,23.6,20.8,28.8,8.08
730980,953325,0,1,1,18.6,2.3,27.5,0.774
730980,954553,1,1,10,23.4,20.6,28.8,8.066
730981,953326,0,1,1,18.5,2.3,27.4,0.778
730981,954557,1,1,10,23.3,20.6,28.9,8.108
730982,953327,0,1,1,23.7,14.5,38.2,1.862
730983,953328,0,1,1,27.6,2.3,18.5,0.776
730984,953329,0,1,1,18.5,2.2,27.5,0.784
730984,954543,1,1,5,23.3,20.7,28.8,8.132
730990,953342,0,1,1,32.5,9,43.2,3.088
730993,953345,0,1,1,20.4,2.2,30.5,0.906
730994,953346,0,1,1,20.4,2.3,30.6,0.918
730994,954550,1,1,10,22.7,22.6,32,9.49
730995,953347,0,1,1,22.8,2.3,34.6,1.094
730995,954604,1,1,5,12.1,24.8,36.2,5.738
730997,953349,0,1,1,22.8,2.2,34.7,1.096
730997,954551,1,1,5,12.2,24.9,36.1,5.75
730998,953350,0,1,1,22.8,2.3,34.6,1.098
730998,954545,1,1,5,12.3,24.8,36.2,5.752
731049,953401,0,1,1,17.2,5,22.8,0.312
731049,962128,1,1,30,55.2,24.6,49.9,10.084
731052,953404,0,2,1,14,45,77,6.3
731058,953412,0,2,1,71,16,40,5.3
731070,953425,0,1,1,14.3,6.1,23.9,0.858
731073,953430,0,1,1,9.6,32.8,48.1,3.388
731074,953431,0,1,1,9.1,32.9,48.3,3.392
731075,953433,0,1,1,20.1,6.4,26.5,0.614
731076,953434,0,1,1,19.9,6.4,26.6,0.584
731079,953437,0,1,1,53.1,35.9,40.2,8.064
731080,953438,0,1,1,8.7,5.1,17.9,0.366
731080,954323,1,1,20,23.9,22.2,45.7,8.058
731081,953439,0,1,1,8.7,5,17.9,0.364
731081,954324,1,1,20,23.9,21.9,46,7.98
731082,953440,0,1,1,50.3,35.7,40.2,8.062
731083,953442,0,1,1,9.4,6.2,18.5,0.5
731083,954316,1,1,20,27.6,22.6,49.7,10.854
731084,953443,0,1,1,9,6,18.2,0.498
731084,954326,1,1,20,27.5,23,49.8,10.856
731085,953444,0,1,1,8.6,24.9,41.5,2.494
731087,953446,0,1,1,6.1,2.4,9.2,0.01
731088,953447,0,1,1,8.1,2.5,12.2,0.062
731089,953448,0,1,1,8.1,12.3,12.1,0.064
731091,953450,0,1,1,8.2,1.7,18.6,0.048
731091,953971,1,1,10,12,20.9,16.4,0.606
731092,953451,0,1,1,8.2,1.7,20.7,0.052
731092,953992,1,1,10,16.4,22.7,11.5,0.648
731093,953452,0,1,1,20.2,1.5,28.3,0.196
731093,953986,1,1,5,20.6,7.2,29.4,1.086
731094,953453,0,1,1,18.6,1.9,28,0.12
731094,953944,1,1,10,30.3,18,19.4,1.456
731095,953454,0,1,1,21.9,1.5,31.5,0.234
731095,953970,1,1,5,9,32.4,22.6,1.29
731096,953455,0,1,1,20.6,2,31,0.14
731096,953991,1,1,10,20.9,33.8,21.6,1.68
731098,953457,0,1,1,22.9,2.3,35.1,0.168
731100,953459,0,1,1,5.1,1.7,19.2,0.04
731101,953460,0,1,1,5,1.6,20.2,0.044
731102,953461,0,1,1,5,1.7,20.2,0.044
731103,953462,0,1,1,5,1.6,21.1,0.058
731104,953463,0,1,1,7.5,5.4,18.1,0.088
731119,953478,0,1,1,7.7,4.8,22.9,0.088
731120,953479,0,1,1,32.5,7.1,54.6,4.13
731121,953480,0,1,1,5.5,4,19.2,0.16
731128,953487,0,1,1,19.8,9.6,22.7,0.9
731130,953489,0,1,1,8.3,2.2,19.7,0.078
731131,953490,0,1,1,8.3,1.7,19.9,0.064
731131,955603,1,1,10,9,16,21.3,0.726
731132,953491,0,1,1,8.4,1.7,19.7,0.066
731132,953984,1,1,10,15.8,21.1,10,0.736
731133,953492,0,1,1,8.3,1.6,19.8,0.066
731133,954371,1,1,40,19.2,22.9,32,3.358
731134,953493,0,1,1,8.3,1.6,19.7,0.068
731134,954374,1,1,40,19.3,23,32.2,3.306
731135,953494,0,1,1,8.6,1.6,19.7,0.068
731135,954370,1,1,40,19.3,23.3,31.8,3.358
731136,953495,0,1,1,8.3,2.2,19.6,0.066
731136,953987,1,1,10,15.7,21.1,10.8,0.74
731137,953496,0,1,1,8.3,1.9,19.8,0.064
731137,953972,1,1,10,10.6,21.2,18.3,0.728
731138,953497,0,1,1,8.3,1.8,19.7,0.064
731139,953498,0,1,1,8.3,1.9,19.7,0.064
731139,953990,1,1,10,10.4,20.9,18.3,0.736
731140,953499,0,1,1,21,2.3,8.6,0.066
731141,953500,0,1,1,7,2.5,18.3,0.078
731141,953956,1,1,10,8.9,19.5,24.9,0.878
731142,953501,0,1,1,6.9,2.6,18.2,0.078
731142,953976,1,1,10,9.9,19.5,24.9,0.884
731143,953502,0,1,1,6.9,2.6,18.2,0.078
731143,953982,1,1,10,8.9,19.4,24.8,0.876
731144,953503,0,1,1,6.9,2.3,18.3,0.064
731144,955602,1,1,10,7.8,19.7,22.4,0.708
731145,953504,0,1,1,6.9,2.2,18.3,0.064
731145,954372,1,1,40,24.3,21.8,31.5,3.206
731146,953505,0,1,1,7.8,2.9,18.4,0.098
731146,954375,1,1,40,30.3,21.4,34.2,4.676
731147,953506,0,1,1,7.7,2.9,18.3,0.098
731147,955610,1,1,10,19.3,9,29.1,1.08
731148,953507,0,1,1,7,2.6,18.2,0.082
731148,953973,1,1,10,9.5,19.5,25.2,0.92
731150,953509,0,1,1,8.2,3.4,24.5,0.156
731150,953950,1,1,5,27.6,8.7,16.7,0.856
731151,953510,0,1,1,28.9,10.7,37.8,2.536
731154,953513,0,1,1,17.8,2.9,31,0.564
731154,954525,1,1,5,15.9,20.6,31.8,3.184
731155,953514,0,1,1,17.3,2.8,31,0.41
731155,953953,1,1,5,14.6,30.3,18.1,2.198
731156,953515,0,1,1,17.9,2.5,30.8,0.492
731156,953968,1,1,10,14.1,29.7,18.7,2.602
731157,953516,0,1,1,17.9,2.5,30.6,0.498
731158,953517,0,1,1,18,2.9,28.3,0.35
731159,953518,0,1,1,20,1.5,28.3,0.19
731161,953520,0,1,1,15,3.3,24.8,0.2
731162,953521,0,1,1,19.8,2.9,33.2,0.678
731163,953522,0,1,1,19.2,2.6,33.8,0.5
731163,953983,1,1,5,19.9,13.2,35.2,2.676
731164,953523,0,1,1,19.9,2.7,33.9,0.602
731164,953993,1,1,5,14.5,32.7,20.7,3.17
731165,953524,0,1,1,19.9,2.5,33.8,0.606
731165,954808,1,1,5,20.9,12.1,33.8,3.196
731166,953525,0,1,1,19.8,3,32.5,0.426
731166,956497,1,1,5,22.1,15.5,33.2,2.49
731167,953526,0,1,1,21.9,1.5,31.3,0.228
731167,953957,1,1,5,33.1,7.2,22.8,1.266
731170,953529,0,1,1,79.7,19,20,6.184
731172,953531,0,1,1,10.2,32.4,43.1,3.048
731173,953532,0,1,1,22.3,2.8,38.1,0.91
731173,953967,1,1,5,6.7,37,15.2,4.752
731174,953533,0,1,1,21.6,2.7,38.1,0.656
731174,953985,1,1,5,22.2,12.9,38.8,3.442
731175,953534,0,1,1,22.2,2.4,37.9,0.762
731175,953954,1,1,5,23.3,36.8,13.9,4.01
731176,953535,0,1,1,23.8,2.6,37.8,0.772
731177,953536,0,1,1,22.2,2.8,35.2,0.52
731177,958221,1,1,5,23,13.6,35.8,2.788
731178,953537,0,1,1,24.3,1.5,35.5,0.28
731178,953969,1,1,5,37,7.2,24.7,1.552
731179,953544,0,1,1,11.5,1.8,15,0.112
731180,953545,0,1,1,27.4,12.3,29.3,2.254
731180,956456,1,1,4,31.2,30.7,52.2,9.846
731182,953547,0,1,1,19.4,5.8,27,1.138
731182,961989,1,1,5,29.2,23.1,32,6.23
731183,953548,0,1,1,15.5,5.9,23.6,0.756
731183,961646,1,1,10,31.1,28.4,33.1,8.314
731184,953549,0,1,1,14.8,6.4,17.3,0.232
731184,954451,1,1,24,30.3,37.4,39.2,6.088
731185,953550,0,1,1,17.7,6.2,26,0.948
731185,961909,1,1,5,32.9,23.3,27.8,5.304
731186,953551,0,1,1,17.8,6.2,26,0.96
731186,961912,1,1,5,33.3,22.1,27.9,5.35
731187,953552,0,1,1,18.3,4,28.1,0.95
731187,961644,1,1,5,21.3,21.9,30.4,5.162
731188,953553,0,1,1,15.1,6.9,17.1,0.24
731188,954455,1,1,24,37.9,32.1,42.2,6.4
731190,953555,0,1,1,17.6,6.2,26,0.96
731190,961911,1,1,5,32.8,21.7,27.9,5.358
731191,953556,0,1,1,4.4,2.7,16.5,0.04
731191,953945,1,1,10,17,5.2,15.2,0.462
731192,953557,0,1,1,4.4,2.4,16.7,0.04
731192,953963,1,1,10,7.5,16.4,15.3,0.472
731193,953558,0,1,1,4.4,2.4,16.8,0.042
731193,953946,1,1,10,16.2,5.1,15.2,0.474
731194,953559,0,1,1,4.4,2.7,16.6,0.04
731194,953961,1,1,10,7.1,16.2,15.3,0.46
731195,953560,0,1,1,4.4,2.5,16.8,0.04
731195,953938,1,1,10,16.4,5,15.3,0.47
731196,953561,0,1,1,4.4,2.8,16.4,0.04
731196,953937,1,1,10,15.3,5,16.6,0.468
731197,953562,0,1,1,4.4,2.8,16.4,0.042
731197,953960,1,1,10,6.4,16.1,15.2,0.488
